user_input,action,product,quantity
Remove 10 scarf from the basket.,remove,chocolate,4
Get rid of 10 mug from my order.,remove,cheese,5
Pop 1 plate into my shopping bag.,remove,apples,-1
I need 10 more chocolate.,remove,blanket,2
Could you toss 1 shorts into the cart?,add,shorts,3
Remove 5 jacket from the basket.,add,pillow,7
Drop the bread completely.,add,bananas,10
Pop 4 shorts into my shopping bag.,remove,plate,2
Can you take out 6 cheese?,remove,cheese,6
"I changed my mind about those plate, take 5 out.",remove,plate,5
Wipe out the sweater.,remove,sweater,1
Remove 6 oranges from the basket.,remove,oranges,6
Pop 3 milk into my shopping bag.,add,milk,3
Drop the chocolate completely.,remove,chocolate,1
I don’t want the jacket anymore.,remove,jacket,1
"I changed my mind about those chocolate, take 10 out.",remove,chocolate,10
Let’s add 10 hat to the basket.,add,hat,10
Can you take out 1 chocolate?,remove,chocolate,1
Get rid of 2 bananas from my order.,remove,bananas,2
Please pull out 3 knife.,remove,knife,3
Pop 4 bananas into my shopping bag.,add,bananas,4
Include 5 cheese with my order.,add,cheese,5
Can you take out 10 cheese?,remove,cheese,10
Include 6 plate with my order.,add,plate,6
"I changed my mind about those pan, take 5 out.",remove,pan,5
Remove 5 blanket from the basket.,remove,blanket,5
Drop the bread completely.,remove,bread,1
Could you toss 4 toaster into the cart?,add,toaster,4
Throw in 1 hat for me.,add,hat,1
Please pull out 4 mug.,remove,mug,4
Throw in 6 pillow for me.,add,pillow,6
Forget about the toaster.,remove,toaster,1
Can you take out 2 toaster?,remove,toaster,2
Wipe out the apples.,remove,apples,1
"Nix 6 pillow, please.",remove,pillow,6
Please pull out 5 scarf.,remove,scarf,5
Pop 10 apples into my shopping bag.,add,apples,10
Please pull out 6 water.,remove,water,6
Let’s add 3 shorts to the basket.,add,shorts,3
Please pull out 1 toaster.,remove,toaster,1
Pop 4 shorts into my shopping bag.,add,shorts,4
Pop 2 oranges into my shopping bag.,add,oranges,2
Can you take out 1 socks?,remove,socks,1
Could you toss 3 bread into the cart?,add,bread,3
Could you toss 5 mug into the cart?,add,mug,5
Let’s add 2 lamp to the basket.,add,lamp,2
Wipe out the mug.,remove,mug,1
Drop the bottle completely.,remove,bottle,1
Include 1 eggs with my order.,add,eggs,1
Cancel the mug.,remove,mug,1
Let’s drop 1 shoes.,remove,shoes,1
I don’t want the hat anymore.,remove,hat,1
I don’t need 2 water anymore.,remove,water,2
I'd like to get 4 cheese.,add,cheese,4
"I changed my mind about those toaster, take 10 out.",remove,toaster,10
Let’s drop 5 apples.,remove,apples,5
Eliminate the bread from my cart.,remove,bread,1
Drop the water completely.,remove,water,1
Remove 10 toaster from the basket.,remove,toaster,10
Eliminate the eggs from my cart.,remove,eggs,1
Remove 1 pillow from the basket.,remove,pillow,1
Throw in 1 mug for me.,add,mug,1
Throw in 5 chocolate for me.,add,chocolate,5
Scratch the scarf.,remove,scarf,1
"Grab me 5 t-shirt, please.",add,t-shirt,5
Forget about the scarf.,remove,scarf,1
Pop 5 eggs into my shopping bag.,add,eggs,5
Wipe out the cheese.,remove,cheese,1
Get rid of 5 toaster from my order.,remove,toaster,5
I'd like to get 2 jeans.,add,jeans,2
"Nix 3 knife, please.",remove,knife,3
Throw in 2 water for me.,add,water,2
Please pull out 1 chocolate.,remove,chocolate,1
Include 4 t-shirt with my order.,add,t-shirt,4
Can you take out 4 bananas?,remove,bananas,4
Scratch the blender.,remove,blender,1
"Nix 10 eggs, please.",remove,eggs,10
Scratch the pillow.,remove,pillow,1
Cancel the bread.,remove,bread,1
"Nix 2 bottle, please.",remove,bottle,2
I'd like to get 3 jeans.,add,jeans,3
Please pull out 10 chocolate.,remove,chocolate,10
Forget about the yogurt.,remove,yogurt,1
I'd like to get 1 apples.,add,apples,1
Let’s drop 4 sweater.,remove,sweater,4
Forget about the socks.,remove,socks,1
Forget about the eggs.,remove,eggs,1
Please pull out 5 milk.,remove,milk,5
Throw in 1 shorts for me.,add,shorts,1
Eliminate the oranges from my cart.,remove,oranges,1
Remove 2 apples from the basket.,remove,apples,2
Throw in 2 socks for me.,add,socks,2
Forget about the blanket.,remove,blanket,1
Include 4 milk with my order.,add,milk,4
I don’t want the pan anymore.,remove,pan,1
Drop the jacket completely.,remove,jacket,1
"I changed my mind about those sweater, take 5 out.",remove,sweater,5
Can you take out 10 eggs?,remove,eggs,10
Let’s add 2 yogurt to the basket.,add,yogurt,2
I want the blender gone.,remove,blender,1
I'd like to get 10 bananas.,add,bananas,10
Please pull out 3 apples.,remove,apples,3
I don’t want the scarf anymore.,remove,scarf,1
"Nix 2 yogurt, please.",remove,yogurt,2
Drop the pillow completely.,remove,pillow,1
Include 2 eggs with my order.,add,eggs,2
Pop 1 plate into my shopping bag.,add,plate,1
"Grab me 5 shoes, please.",add,shoes,5
Scratch the socks.,remove,socks,1
"I changed my mind about those socks, take 4 out.",remove,socks,4
"Grab me 4 knife, please.",add,knife,4
Pop 10 jacket into my shopping bag.,add,jacket,10
Forget about the toaster.,remove,toaster,1
Cancel the knife.,remove,knife,1
I don’t want the hat anymore.,remove,hat,1
Could you toss 1 blanket into the cart?,add,blanket,1
"I changed my mind about those chocolate, take 6 out.",remove,chocolate,6
"I changed my mind about those shorts, take 1 out.",remove,shorts,1
Let’s drop 5 lamp.,remove,lamp,5
Cancel the plate.,remove,plate,1
Drop the sweater completely.,remove,sweater,1
I need 10 more milk.,add,milk,10
Throw in 1 knife for me.,add,knife,1
"I changed my mind about those knife, take 4 out.",remove,knife,4
Can you take out 6 bananas?,remove,bananas,6
I don’t need 5 socks anymore.,remove,socks,5
I want the plate gone.,remove,plate,1
Scratch the t-shirt.,remove,t-shirt,1
Let’s add 1 pan to the basket.,add,pan,1
"I changed my mind about those socks, take 3 out.",remove,socks,3
Include 3 shoes with my order.,add,shoes,3
"Nix 2 backpack, please.",remove,backpack,2
Can you take out 4 yogurt?,remove,yogurt,4
Let’s add 10 blanket to the basket.,add,blanket,10
I need 1 more sweater.,add,sweater,1
"I changed my mind about those shoes, take 5 out.",remove,shoes,5
Remove 6 jacket from the basket.,remove,jacket,6
Let’s add 10 sweater to the basket.,add,sweater,10
Remove 1 pan from the basket.,remove,pan,1
I don’t want the bread anymore.,remove,bread,1
Please pull out 2 backpack.,remove,backpack,2
Wipe out the bananas.,remove,bananas,1
Wipe out the hat.,remove,hat,1
Get rid of 4 eggs from my order.,remove,eggs,4
Remove 6 hat from the basket.,remove,hat,6
Eliminate the cheese from my cart.,remove,cheese,1
Eliminate the pan from my cart.,remove,pan,1
Can you take out 10 bottle?,remove,bottle,10
Please pull out 1 scarf.,remove,scarf,1
"Grab me 5 water, please.",add,water,5
I want the pillow gone.,remove,pillow,1
"Grab me 3 knife, please.",add,knife,3
I need 1 more backpack.,add,backpack,1
Remove 1 milk from the basket.,remove,milk,1
Remove 1 yogurt from the basket.,remove,yogurt,1
Get rid of 10 apples from my order.,remove,apples,10
Let’s add 2 socks to the basket.,add,socks,2
"I changed my mind about those cheese, take 6 out.",remove,cheese,6
Please pull out 4 backpack.,remove,backpack,4
Include 5 pillow with my order.,add,pillow,5
Eliminate the knife from my cart.,remove,knife,1
I don’t want the shorts anymore.,remove,shorts,1
I need 6 more shoes.,add,shoes,6
Get rid of 1 knife from my order.,remove,knife,1
I need 2 more scarf.,add,scarf,2
Remove 1 plate from the basket.,remove,plate,1
Drop the milk completely.,remove,milk,1
I'd like to get 2 mug.,add,mug,2
Let’s drop 2 bread.,remove,bread,2
Please pull out 4 apples.,remove,apples,4
I want the toaster gone.,remove,toaster,1
I'd like to get 1 yogurt.,add,yogurt,1
I don’t need 3 eggs anymore.,remove,eggs,3
"Nix 5 toaster, please.",remove,toaster,5
Let’s drop 6 pillow.,remove,pillow,6
Wipe out the blender.,remove,blender,1
I want the pillow gone.,remove,pillow,1
Wipe out the plate.,remove,plate,1
Pop 1 bottle into my shopping bag.,add,bottle,1
Scratch the plate.,remove,plate,1
Remove 10 yogurt from the basket.,remove,yogurt,10
Scratch the backpack.,remove,backpack,1
Pop 3 pillow into my shopping bag.,add,pillow,3
Scratch the scarf.,remove,scarf,1
Drop the chocolate completely.,remove,chocolate,1
Scratch the blender.,remove,blender,1
I'd like to get 10 lamp.,add,lamp,10
Wipe out the blanket.,remove,blanket,1
"I changed my mind about those eggs, take 1 out.",remove,eggs,1
"Grab me 5 yogurt, please.",add,yogurt,5
"I changed my mind about those oranges, take 4 out.",remove,oranges,4
Could you toss 1 shorts into the cart?,add,shorts,1
Include 6 chocolate with my order.,add,chocolate,6
Can you take out 6 pillow?,remove,pillow,6
I'd like to get 4 bottle.,add,bottle,4
"Nix 6 bread, please.",remove,bread,6
Eliminate the cheese from my cart.,remove,cheese,1
"Grab me 5 scarf, please.",add,scarf,5
Include 10 scarf with my order.,add,scarf,10
I want the blender gone.,remove,blender,1
I want the oranges gone.,remove,oranges,1
Please pull out 5 milk.,remove,milk,5
Could you toss 3 blanket into the cart?,add,blanket,3
"Nix 1 cheese, please.",remove,cheese,1
Please pull out 3 pillow.,remove,pillow,3
Pop 3 water into my shopping bag.,add,water,3
Eliminate the blanket from my cart.,remove,blanket,1
Drop the t-shirt completely.,remove,t-shirt,1
Let’s drop 1 pan.,remove,pan,1
I need 2 more backpack.,add,backpack,2
Pop 1 cheese into my shopping bag.,add,cheese,1
Scratch the sweater.,remove,sweater,1
Get rid of 10 bottle from my order.,remove,bottle,10
I want the bananas gone.,remove,bananas,1
Wipe out the lamp.,remove,lamp,1
Wipe out the pillow.,remove,pillow,1
Please pull out 5 eggs.,remove,eggs,5
I don’t need 4 chocolate anymore.,remove,chocolate,4
Wipe out the water.,remove,water,1
"Grab me 6 toaster, please.",add,toaster,6
Can you take out 3 jacket?,remove,jacket,3
Scratch the apples.,remove,apples,1
I want the milk gone.,remove,milk,1
Can you take out 2 toaster?,remove,toaster,2
Remove 5 knife from the basket.,remove,knife,5
I want the chocolate gone.,remove,chocolate,1
Can you take out 2 scarf?,remove,scarf,2
Get rid of 5 yogurt from my order.,remove,yogurt,5
Can you take out 4 jacket?,remove,jacket,4
Cancel the bread.,remove,bread,1
I'd like to get 4 jeans.,add,jeans,4
"Grab me 10 blender, please.",add,blender,10
I don’t need 3 lamp anymore.,remove,lamp,3
I need 2 more chocolate.,add,chocolate,2
Can you take out 5 toaster?,remove,toaster,5
"I changed my mind about those bananas, take 3 out.",remove,bananas,3
Get rid of 4 blanket from my order.,remove,blanket,4
I don’t want the mug anymore.,remove,mug,1
"I changed my mind about those eggs, take 6 out.",remove,eggs,6
Please pull out 10 blender.,remove,blender,10
Forget about the milk.,remove,milk,1
Can you take out 1 bananas?,remove,bananas,1
Cancel the oranges.,remove,oranges,1
Eliminate the socks from my cart.,remove,socks,1
Let’s drop 1 bananas.,remove,bananas,1
"Grab me 3 jacket, please.",add,jacket,3
I don’t want the bread anymore.,remove,bread,1
I need 5 more apples.,add,apples,5
Scratch the eggs.,remove,eggs,1
"Nix 10 shoes, please.",remove,shoes,10
"Grab me 2 pillow, please.",add,pillow,2
I don’t want the pillow anymore.,remove,pillow,1
Forget about the blender.,remove,blender,1
Could you toss 6 hat into the cart?,add,hat,6
I don’t want the shorts anymore.,remove,shorts,1
Get rid of 4 hat from my order.,remove,hat,4
I want the backpack gone.,remove,backpack,1
I don’t need 4 backpack anymore.,remove,backpack,4
Get rid of 1 backpack from my order.,remove,backpack,1
I need 6 more toaster.,add,toaster,6
I don’t want the sweater anymore.,remove,sweater,1
I don’t want the shorts anymore.,remove,shorts,1
Please pull out 3 t-shirt.,remove,t-shirt,3
Can you take out 10 oranges?,remove,oranges,10
Drop the oranges completely.,remove,oranges,1
I want the eggs gone.,remove,eggs,1
"I changed my mind about those shorts, take 3 out.",remove,shorts,3
Throw in 1 shoes for me.,add,shoes,1
Can you take out 4 apples?,remove,apples,4
Scratch the backpack.,remove,backpack,1
Could you toss 6 bananas into the cart?,add,bananas,6
I need 1 more shorts.,add,shorts,1
"Nix 1 mug, please.",remove,mug,1
Include 4 yogurt with my order.,add,yogurt,4
Wipe out the bananas.,remove,bananas,1
Cancel the blender.,remove,blender,1
I'd like to get 6 bottle.,add,bottle,6
I want the bottle gone.,remove,bottle,1
I want the lamp gone.,remove,lamp,1
Scratch the lamp.,remove,lamp,1
Throw in 1 jacket for me.,add,jacket,1
Pop 6 sweater into my shopping bag.,add,sweater,6
Eliminate the cheese from my cart.,remove,cheese,1
"Nix 6 milk, please.",remove,milk,6
Eliminate the blanket from my cart.,remove,blanket,1
I need 4 more socks.,add,socks,4
Please pull out 1 bread.,remove,bread,1
I don’t need 3 cheese anymore.,remove,cheese,3
I don’t want the pan anymore.,remove,pan,1
Eliminate the yogurt from my cart.,remove,yogurt,1
Let’s drop 4 eggs.,remove,eggs,4
Eliminate the plate from my cart.,remove,plate,1
I don’t want the backpack anymore.,remove,backpack,1
Include 3 shorts with my order.,add,shorts,3
Forget about the pillow.,remove,pillow,1
Let’s add 6 water to the basket.,add,water,6
Cancel the milk.,remove,milk,1
Drop the bread completely.,remove,bread,1
Let’s add 3 pan to the basket.,add,pan,3
Let’s add 10 jeans to the basket.,add,jeans,10
"Nix 3 pillow, please.",remove,pillow,3
Throw in 3 plate for me.,add,plate,3
Wipe out the backpack.,remove,backpack,1
Cancel the milk.,remove,milk,1
Cancel the shorts.,remove,shorts,1
Pop 3 hat into my shopping bag.,add,hat,3
Cancel the toaster.,remove,toaster,1
I don’t need 5 milk anymore.,remove,milk,5
I don’t want the oranges anymore.,remove,oranges,1
I don’t need 2 blender anymore.,remove,blender,2
Scratch the hat.,remove,hat,1
Include 3 bread with my order.,add,bread,3
Remove 10 pillow from the basket.,remove,pillow,10
Drop the lamp completely.,remove,lamp,1
Throw in 2 backpack for me.,add,backpack,2
Wipe out the cheese.,remove,cheese,1
Include 1 sweater with my order.,add,sweater,1
Include 1 mug with my order.,add,mug,1
"Nix 4 oranges, please.",remove,oranges,4
Forget about the blender.,remove,blender,1
Remove 1 blender from the basket.,remove,blender,1
Remove 4 cheese from the basket.,remove,cheese,4
Get rid of 1 eggs from my order.,remove,eggs,1
I want the blender gone.,remove,blender,1
Cancel the pillow.,remove,pillow,1
Scratch the shorts.,remove,shorts,1
I need 3 more milk.,add,milk,3
Let’s add 6 water to the basket.,add,water,6
Remove 6 backpack from the basket.,remove,backpack,6
Throw in 1 scarf for me.,add,scarf,1
I'd like to get 4 eggs.,add,eggs,4
I don’t want the toaster anymore.,remove,toaster,1
Could you toss 6 backpack into the cart?,add,backpack,6
"I changed my mind about those bread, take 4 out.",remove,bread,4
Forget about the jeans.,remove,jeans,1
I don’t need 5 shorts anymore.,remove,shorts,5
Please pull out 1 jeans.,remove,jeans,1
"Nix 10 shorts, please.",remove,shorts,10
I'd like to get 4 water.,add,water,4
Let’s drop 4 pillow.,remove,pillow,4
Can you take out 10 knife?,remove,knife,10
Include 6 blender with my order.,add,blender,6
"Grab me 4 chocolate, please.",add,chocolate,4
Could you toss 1 blender into the cart?,add,blender,1
Cancel the sweater.,remove,sweater,1
Let’s drop 10 bananas.,remove,bananas,10
Include 10 jeans with my order.,add,jeans,10
Wipe out the pillow.,remove,pillow,1
Throw in 3 jeans for me.,add,jeans,3
Include 2 yogurt with my order.,add,yogurt,2
Get rid of 10 knife from my order.,remove,knife,10
Let’s drop 4 apples.,remove,apples,4
Please pull out 3 sweater.,remove,sweater,3
Get rid of 3 toaster from my order.,remove,toaster,3
Remove 6 mug from the basket.,remove,mug,6
Throw in 3 bananas for me.,add,bananas,3
I don’t want the chocolate anymore.,remove,chocolate,1
"Nix 10 shorts, please.",remove,shorts,10
Scratch the milk.,remove,milk,1
Scratch the socks.,remove,socks,1
I need 6 more pillow.,add,pillow,6
I don’t need 5 bread anymore.,remove,bread,5
I want the bananas gone.,remove,bananas,1
Let’s add 3 bananas to the basket.,add,bananas,3
Forget about the oranges.,remove,oranges,1
Remove 5 water from the basket.,remove,water,5
Throw in 1 milk for me.,add,milk,1
Remove 1 shorts from the basket.,remove,shorts,1
Remove 3 milk from the basket.,remove,milk,3
"Grab me 2 jacket, please.",add,jacket,2
I want the bananas gone.,remove,bananas,1
I don’t want the toaster anymore.,remove,toaster,1
Eliminate the bread from my cart.,remove,bread,1
Throw in 3 milk for me.,add,milk,3
Remove 10 mug from the basket.,remove,mug,10
"Nix 6 blender, please.",remove,blender,6
Could you toss 2 pan into the cart?,add,pan,2
"I changed my mind about those bottle, take 3 out.",remove,bottle,3
Eliminate the backpack from my cart.,remove,backpack,1
Remove 10 socks from the basket.,remove,socks,10
Could you toss 2 shorts into the cart?,add,shorts,2
Wipe out the sweater.,remove,sweater,1
Get rid of 4 socks from my order.,remove,socks,4
Throw in 2 eggs for me.,add,eggs,2
Get rid of 1 water from my order.,remove,water,1
"I changed my mind about those plate, take 3 out.",remove,plate,3
Please pull out 2 sweater.,remove,sweater,2
I want the knife gone.,remove,knife,1
I need 6 more plate.,add,plate,6
"Grab me 3 socks, please.",add,socks,3
Scratch the chocolate.,remove,chocolate,1
Let’s drop 4 milk.,remove,milk,4
