user_input,action,product,quantity
Take out the mattress.,remove,mattress,1
Cancel 3 duvet.,remove,duvet,3
Drop 6 toothbrush.,remove,toothbrush,6
Let’s drop 2 t-shirt.,remove,t-shirt,2
Give me 9 jam.,add,jam,9
I don’t need 3 cheese anymore.,remove,cheese,3
I'd like to get 1 lime.,add,lime,1
Cancel 1 fish.,remove,fish,1
Pop 8 tuna into my shopping bag.,add,tuna,8
Let’s add 8 pillowcase to the basket.,add,pillowcase,8
Include 8 peas with my order.,add,peas,8
Remove 1 jam.,remove,jam,1
Forget about the cap.,remove,cap,1
Drop 1 boots.,remove,boots,1
Pop 8 yogurt into my shopping bag.,add,yogurt,8
I want the raincoat gone.,remove,raincoat,1
Take 9 lamp off my list.,remove,lamp,9
I don't need 9 coat anymore.,remove,coat,9
Could you toss 3 skirt into the cart?,add,skirt,3
Include 2 bracelet with my order.,add,bracelet,2
Could you toss 2 shorts into the cart?,add,shorts,2
Make that 9 bread.,add,bread,9
Get rid of 1 lotion from my order.,remove,lotion,1
Remove 5 lighter from the basket.,remove,lighter,5
Let’s add 6 blouse to the basket.,add,blouse,6
Drop 4 mittens.,remove,mittens,4
Delete 1 desk from the cart.,remove,desk,1
Drop the wine completely.,remove,wine,1
Get rid of 2 glass from my order.,remove,glass,2
Cancel the gloves.,remove,gloves,1
Throw in 2 chocolate for me.,add,chocolate,2
Could you toss 3 salmon into the cart?,add,salmon,3
Remove the clock.,remove,clock,1
I want the suit gone.,remove,suit,1
I want to buy 4 cup.,add,cup,4
I want to buy 6 match.,add,match,6
I'd like to get 10 cabinet.,add,cabinet,10
Eliminate the pot from my cart.,remove,pot,1
Give me 2 dress.,add,dress,2
Remove 5 gown.,remove,gown,5
Could you toss 9 drawer into the cart?,add,drawer,9
I don't need 6 rice anymore.,remove,rice,6
Let’s add 3 lotion to the basket.,add,lotion,3
Pop 6 sandals into my shopping bag.,add,sandals,6
Please pull out 4 backpack.,remove,backpack,4
Throw in 2 backpack for me.,add,backpack,2
Throw in 4 crackers for me.,add,crackers,4
I don't need 10 conditioner anymore.,remove,conditioner,10
Cancel the lamp.,remove,lamp,1
Remove 7 toothbrush from the basket.,remove,toothbrush,7
I don't need 2 rice anymore.,remove,rice,2
Make that 4 lighter.,add,lighter,4
Remove 1 pork.,remove,pork,1
Could you toss 8 blind into the cart?,add,blind,8
Pop 2 cookies into my shopping bag.,add,cookies,2
Get rid of the cup.,remove,cup,1
Put 6 beef in my cart.,add,beef,6
I want to buy 5 lime.,add,lime,5
I don’t need 4 backpack anymore.,remove,backpack,4
Put 3 plate in my cart.,add,plate,3
I want the blind gone.,remove,blind,1
Remove the paper.,remove,paper,1
Put 8 wallet in my cart.,add,wallet,8
Could you toss 4 suit into the cart?,add,suit,4
I want to buy 7 spaghetti.,add,spaghetti,7
Remove 4 dress from the basket.,remove,dress,4
Add 1 crackers to the list.,add,crackers,1
Remove the lettuce.,remove,lettuce,1
I'd like to get 6 cup.,add,cup,6
Eliminate the lotion from my cart.,remove,lotion,1
Let’s add 1 bread to the basket.,add,bread,1
Cancel the vest.,remove,vest,1
Include 6 shampoo with my order.,add,shampoo,6
"I changed my mind about those gown, take 7 out.",remove,gown,7
"I changed my mind about those mirror, take 2 out.",remove,mirror,2
Include 9 lotion with my order.,add,lotion,9
Pop 9 fork into my shopping bag.,add,fork,9
I need 4 belt added.,add,belt,4
Remove 1 napkin from the basket.,remove,napkin,1
Add 7 mirror to the list.,add,mirror,7
I want to buy 2 towel.,add,towel,2
Drop 2 cap.,remove,cap,2
I'd like to get 9 drawer.,add,drawer,9
Drop the leggings completely.,remove,leggings,1
Please pull out 9 trousers.,remove,trousers,9
I'd like to get 9 mattress.,add,mattress,9
Remove 5 lettuce.,remove,lettuce,5
I don’t want the boots anymore.,remove,boots,1
Include 2 chips with my order.,add,chips,2
Please add 3 toothbrush.,add,toothbrush,3
"Grab me 5 mattress, please.",add,mattress,5
Add 10 suit to the list.,add,suit,10
Put 2 clock in my cart.,add,clock,2
"Nix 6 noodles, please.",remove,noodles,6
Eliminate the lamp from my cart.,remove,lamp,1
Put 9 boots in my cart.,add,boots,9
Get rid of 10 sweater from my order.,remove,sweater,10
Remove 1 apples.,remove,apples,1
I'd like to get 3 jeans.,add,jeans,3
Give me 2 hat.,add,hat,2
Add 9 t-shirt to the list.,add,t-shirt,9
Delete 5 mop from the cart.,remove,mop,5
I need 8 battery added.,add,battery,8
Take 2 couch off my list.,remove,couch,2
I want the skirt gone.,remove,skirt,1
Pop 2 honey into my shopping bag.,add,honey,2
I don't need 2 shirt anymore.,remove,shirt,2
Cancel 8 bulb.,remove,bulb,8
Get rid of the butter.,remove,butter,1
Put 7 hat in my cart.,add,hat,7
Give me 7 bulb.,add,bulb,7
Make that 7 jelly.,add,jelly,7
I'd like to get 5 mattress.,add,mattress,5
Include 1 lime with my order.,add,lime,1
Forget about the floss.,remove,floss,1
Can you take out 8 cauliflower?,remove,cauliflower,8
Let’s add 5 soda to the basket.,add,soda,5
Include 6 belt with my order.,add,belt,6
I want to buy 5 chicken.,add,chicken,5
"Grab me 5 jeans, please.",add,jeans,5
Add 8 chicken to the list.,add,chicken,8
Drop 8 wine.,remove,wine,8
Eliminate the jeans from my cart.,remove,jeans,1
Drop 10 pepper.,remove,pepper,10
Remove the broom.,remove,broom,1
Include 7 pajamas with my order.,add,pajamas,7
I don’t want the chips anymore.,remove,chips,1
Include 6 eggs with my order.,add,eggs,6
Add 7 mug to the list.,add,mug,7
I'd like to get 7 dress.,add,dress,7
Include 3 tea with my order.,add,tea,3
Delete 7 sofa from the cart.,remove,sofa,7
"Grab me 7 shelf, please.",add,shelf,7
Cancel 1 socks.,remove,socks,1
Make that 7 salt.,add,salt,7
Get rid of 8 skillet from my order.,remove,skillet,8
Throw in 4 milk for me.,add,milk,4
Get rid of 10 jelly from my order.,remove,jelly,10
Include 3 mirror with my order.,add,mirror,3
Remove 5 couch from the basket.,remove,couch,5
Forget about the table.,remove,table,1
Put 5 towel in my cart.,add,towel,5
Forget about the rug.,remove,rug,1
I'd like to get 2 grapes.,add,grapes,2
Make that 5 plate.,add,plate,5
Let’s add 3 cucumber to the basket.,add,cucumber,3
I don't need 10 garlic anymore.,remove,garlic,10
Drop 6 bracelet.,remove,bracelet,6
Let’s add 5 pillow to the basket.,add,pillow,5
Include 3 cucumber with my order.,add,cucumber,3
Please add 9 mattress.,add,mattress,9
Take 1 spoon off my list.,remove,spoon,1
I'd like to get 9 milk.,add,milk,9
Include 9 lettuce with my order.,add,lettuce,9
Cancel 7 apples.,remove,apples,7
Pop 8 cauliflower into my shopping bag.,add,cauliflower,8
I need 8 chips added.,add,chips,8
I want to buy 5 mattress.,add,mattress,5
Cancel the candle.,remove,candle,1
Make that 7 bracelet.,add,bracelet,7
Take 9 brush off my list.,remove,brush,9
Forget about the raincoat.,remove,raincoat,1
Remove 2 mug.,remove,mug,2
Remove 7 water.,remove,water,7
Give me 4 sandals.,add,sandals,4
Remove 5 cup from the basket.,remove,cup,5
Throw in 6 coat for me.,add,coat,6
Drop the tie completely.,remove,tie,1
Throw in 5 salt for me.,add,salt,5
I don’t want the blender anymore.,remove,blender,1
"Nix 9 cream, please.",remove,cream,9
Remove 6 sweater.,remove,sweater,6
I want the pillow gone.,remove,pillow,1
Put 2 fan in my cart.,add,fan,2
Make that 1 plate.,add,plate,1
I don’t want the pajamas anymore.,remove,pajamas,1
Put 1 glasses in my cart.,add,glasses,1
Make that 9 honey.,add,honey,9
Pop 1 backpack into my shopping bag.,add,backpack,1
Remove 2 t-shirt from the basket.,remove,t-shirt,2
Get rid of 3 bucket from my order.,remove,bucket,3
Include 8 curtain with my order.,add,curtain,8
Take 5 fan off my list.,remove,fan,5
Pop 10 blouse into my shopping bag.,add,blouse,10
Get rid of 3 robe from my order.,remove,robe,3
Please pull out 3 knife.,remove,knife,3
I want to buy 4 blind.,add,blind,4
Add 9 hat to the list.,add,hat,9
Can you take out 8 bucket?,remove,bucket,8
I need 2 candle added.,add,candle,2
Pop 8 drawer into my shopping bag.,add,drawer,8
I'd like to get 6 jam.,add,jam,6
I want to buy 7 gown.,add,gown,7
Cancel 6 conditioner.,remove,conditioner,6
Pop 3 chocolate into my shopping bag.,add,chocolate,3
Get rid of 6 pajamas from my order.,remove,pajamas,6
I want to buy 7 napkin.,add,napkin,7
Cancel the cookies.,remove,cookies,1
I don't need 1 raincoat anymore.,remove,raincoat,1
Give me 6 rice.,add,rice,6
Please pull out 8 bananas.,remove,bananas,8
I'd like to get 3 hat.,add,hat,3
Please pull out 10 shelf.,remove,shelf,10
Could you toss 2 knife into the cart?,add,knife,2
Put 3 blind in my cart.,add,blind,3
"I changed my mind about those watch, take 6 out.",remove,watch,6
I need 7 cabinet added.,add,cabinet,7
I want to buy 2 toothpaste.,add,toothpaste,2
I'd like to get 3 cap.,add,cap,3
Could you toss 3 curtain into the cart?,add,curtain,3
I'd like to get 5 blazer.,add,blazer,5
Drop 4 eggs.,remove,eggs,4
Drop the beef completely.,remove,beef,1
Take 2 hat off my list.,remove,hat,2
Take out the lemon.,remove,lemon,1
Take 1 razor off my list.,remove,razor,1
Drop the socks completely.,remove,socks,1
Forget about the beanie.,remove,beanie,1
Take 10 skirt off my list.,remove,skirt,10
Can you take out 2 lime?,remove,lime,2
Let’s add 3 earring to the basket.,add,earring,3
Pop 10 salmon into my shopping bag.,add,salmon,10
Get rid of the candle.,remove,candle,1
Drop 6 pasta.,remove,pasta,6
Can you take out 10 carrots?,remove,carrots,10
Drop the jeans completely.,remove,jeans,1
I don't need 10 scarf anymore.,remove,scarf,10
Eliminate the beans from my cart.,remove,beans,1
Drop 3 bulb.,remove,bulb,3
Make that 8 skirt.,add,skirt,8
Forget about the plate.,remove,plate,1
Eliminate the sheet from my cart.,remove,sheet,1
Throw in 9 shorts for me.,add,shorts,9
I don't need 2 onion anymore.,remove,onion,2
Include 9 onion with my order.,add,onion,9
I need 8 skillet added.,add,skillet,8
Remove 10 bracelet.,remove,bracelet,10
Add 7 soda to the list.,add,soda,7
"Grab me 10 t-shirt, please.",add,t-shirt,10
Let’s add 8 fan to the basket.,add,fan,8
Delete 2 coat from the cart.,remove,coat,2
Give me 8 grapes.,add,grapes,8
I need 7 hat added.,add,hat,7
Make that 3 lime.,add,lime,3
"Nix 3 beer, please.",remove,beer,3
I don’t want the bucket anymore.,remove,bucket,1
Throw in 8 coffee for me.,add,coffee,8
Make that 1 candy.,add,candy,1
Forget about the pepper.,remove,pepper,1
Give me 4 towel.,add,towel,4
Remove 1 knife from the basket.,remove,knife,1
I want the dress gone.,remove,dress,1
Cancel 8 milk.,remove,milk,8
Pop 8 pajamas into my shopping bag.,add,pajamas,8
I want to buy 9 wine.,add,wine,9
I don't need 8 pajamas anymore.,remove,pajamas,8
I'd like to get 10 spoon.,add,spoon,10
"Grab me 2 cabinet, please.",add,cabinet,2
Drop 5 sweater.,remove,sweater,5
Put 5 raincoat in my cart.,add,raincoat,5
Could you toss 10 beer into the cart?,add,beer,10
Include 1 noodles with my order.,add,noodles,1
Remove 6 glass from the basket.,remove,glass,6
I want to buy 8 onion.,add,onion,8
Put 4 razor in my cart.,add,razor,4
Please add 7 plate.,add,plate,7
I don’t want the t-shirt anymore.,remove,t-shirt,1
Could you toss 1 rug into the cart?,add,rug,1
Cancel 6 heater.,remove,heater,6
Could you toss 2 lamp into the cart?,add,lamp,2
Please pull out 4 potato.,remove,potato,4
Let’s add 9 blazer to the basket.,add,blazer,9
Scratch the hat.,remove,hat,1
I want to buy 2 blind.,add,blind,2
Pop 5 bread into my shopping bag.,add,bread,5
Remove 6 tea.,remove,tea,6
Add 2 t-shirt to the list.,add,t-shirt,2
"Grab me 7 lemon, please.",add,lemon,7
Include 3 cheese with my order.,add,cheese,3
Could you toss 8 shoes into the cart?,add,shoes,8
Add 1 spinach to the list.,add,spinach,1
Take 2 salmon off my list.,remove,salmon,2
Remove 3 leggings from the basket.,remove,leggings,3
"I changed my mind about those suit, take 4 out.",remove,suit,4
Delete 6 cabinet from the cart.,remove,cabinet,6
Let’s add 4 floss to the basket.,add,floss,4
Throw in 10 clock for me.,add,clock,10
Throw in 2 peas for me.,add,peas,2
Put 10 candle in my cart.,add,candle,10
Can you take out 7 spoon?,remove,spoon,7
Give me 1 steak.,add,steak,1
I don’t need 10 bananas anymore.,remove,bananas,10
Delete 6 crackers from the cart.,remove,crackers,6
Add 1 shampoo to the list.,add,shampoo,1
Delete 1 dress from the cart.,remove,dress,1
I don't need 3 chips anymore.,remove,chips,3
"I changed my mind about those gloves, take 3 out.",remove,gloves,3
Can you take out 6 wallet?,remove,wallet,6
Drop 1 crackers.,remove,crackers,1
Cancel the milk.,remove,milk,1
I'd like to get 6 backpack.,add,backpack,6
Get rid of the shrimp.,remove,shrimp,1
Drop 9 noodles.,remove,noodles,9
Drop 1 match.,remove,match,1
Delete 1 pajamas from the cart.,remove,pajamas,1
Remove 2 clock.,remove,clock,2
Take 4 bowl off my list.,remove,bowl,4
"I changed my mind about those crackers, take 3 out.",remove,crackers,3
Cancel 8 rug.,remove,rug,8
I want to buy 8 beanie.,add,beanie,8
Get rid of 4 chicken from my order.,remove,chicken,4
I want to buy 10 robe.,add,robe,10
Can you take out 9 belt?,remove,belt,9
Eliminate the tuna from my cart.,remove,tuna,1
Let’s add 6 pillowcase to the basket.,add,pillowcase,6
Drop the toothbrush completely.,remove,toothbrush,1
Remove 4 vinegar.,remove,vinegar,4
Include 5 cheese with my order.,add,cheese,5
I don't need 1 chicken anymore.,remove,chicken,1
Put 8 necklace in my cart.,add,necklace,8
Could you toss 7 mop into the cart?,add,mop,7
Please pull out 9 peas.,remove,peas,9
Drop the scarf completely.,remove,scarf,1
Pop 1 mug into my shopping bag.,add,mug,1
Include 8 couch with my order.,add,couch,8
Get rid of 3 eggs from my order.,remove,eggs,3
Make that 2 lighter.,add,lighter,2
Let’s add 2 broccoli to the basket.,add,broccoli,2
I want to buy 4 water.,add,water,4
Cancel 7 crackers.,remove,crackers,7
Forget about the hat.,remove,hat,1
Take 10 sandals off my list.,remove,sandals,10
Include 3 potato with my order.,add,potato,3
Let’s add 5 boots to the basket.,add,boots,5
I don't need 8 rug anymore.,remove,rug,8
Cancel the paper.,remove,paper,1
Make that 9 lettuce.,add,lettuce,9
I'd like to get 6 toaster.,add,toaster,6
Remove 4 yogurt from the basket.,remove,yogurt,4
Include 10 match with my order.,add,match,10
Could you toss 6 tie into the cart?,add,tie,6
Cancel the pot.,remove,pot,1
"Grab me 1 raincoat, please.",add,raincoat,1
Can you take out 4 umbrella?,remove,umbrella,4
Let’s drop 2 bread.,remove,bread,2
Please add 3 cereal.,add,cereal,3
Could you toss 3 jeans into the cart?,add,jeans,3
Remove 1 coffee from the basket.,remove,coffee,1
Throw in 10 couch for me.,add,couch,10
Drop the mattress completely.,remove,mattress,1
Take 7 fish off my list.,remove,fish,7
"Grab me 5 oranges, please.",add,oranges,5
Can you take out 3 spaghetti?,remove,spaghetti,3
"Nix 4 necklace, please.",remove,necklace,4
Remove 8 onion.,remove,onion,8
Let’s drop 4 pillow.,remove,pillow,4
Make that 1 salt.,add,salt,1
Put 8 oil in my cart.,add,oil,8
Wipe out the lemonade.,remove,lemonade,1
Could you toss 10 cabinet into the cart?,add,cabinet,10
"I changed my mind about those vest, take 9 out.",remove,vest,9
Please add 9 couch.,add,couch,9
Let’s add 10 battery to the basket.,add,battery,10
Remove 4 mug.,remove,mug,4
"I changed my mind about those couch, take 10 out.",remove,couch,10
Drop the bulb completely.,remove,bulb,1
I need 10 crackers added.,add,crackers,10
Can you take out 5 boots?,remove,boots,5
I need 8 oranges added.,add,oranges,8
Please pull out 2 t-shirt.,remove,t-shirt,2
"Grab me 7 tissue, please.",add,tissue,7
Please pull out 4 mug.,remove,mug,4
Let’s add 10 chocolate to the basket.,add,chocolate,10
I want the chocolate gone.,remove,chocolate,1
Wipe out the t-shirt.,remove,t-shirt,1
Eliminate the beef from my cart.,remove,beef,1
"Grab me 9 spinach, please.",add,spinach,9
Give me 1 sunglasses.,add,sunglasses,1
Remove 1 jam from the basket.,remove,jam,1
Get rid of the pot.,remove,pot,1
Drop the bananas completely.,remove,bananas,1
Drop 7 peas.,remove,peas,7
Can you take out 3 lamp?,remove,lamp,3
"I changed my mind about those earring, take 3 out.",remove,earring,3
Get rid of 6 candy from my order.,remove,candy,6
I'd like to get 2 water.,add,water,2
Pop 5 pan into my shopping bag.,add,pan,5
"I changed my mind about those carrots, take 8 out.",remove,carrots,8
"Nix 2 pot, please.",remove,pot,2
Could you toss 1 blanket into the cart?,add,blanket,1
Remove 4 blazer from the basket.,remove,blazer,4
Throw in 1 juice for me.,add,juice,1
Can you take out 10 eggs?,remove,eggs,10
Get rid of the candy.,remove,candy,1
Make that 4 cabinet.,add,cabinet,4
Pop 7 corn into my shopping bag.,add,corn,7
Give me 5 sweater.,add,sweater,5
Could you toss 4 mug into the cart?,add,mug,4
Include 7 hat with my order.,add,hat,7
"Grab me 1 jacket, please.",add,jacket,1
"I changed my mind about those plate, take 5 out.",remove,plate,5
Give me 4 beanie.,add,beanie,4
Please pull out 5 chips.,remove,chips,5
Please add 9 dress.,add,dress,9
I want to buy 3 suitcase.,add,suitcase,3
Make that 9 battery.,add,battery,9
Drop 5 fork.,remove,fork,5
I don’t want the sponge anymore.,remove,sponge,1
I don’t need 3 lamp anymore.,remove,lamp,3
Let’s drop 4 knife.,remove,knife,4
Get rid of the crackers.,remove,crackers,1
"I changed my mind about those coat, take 9 out.",remove,coat,9
Add 1 shirt to the list.,add,shirt,1
"I changed my mind about those bulb, take 7 out.",remove,bulb,7
Please pull out 8 chicken.,remove,chicken,8
Make that 9 raincoat.,add,raincoat,9
Please add 3 grapes.,add,grapes,3
Can you take out 10 lotion?,remove,lotion,10
Throw in 10 trousers for me.,add,trousers,10
Drop the tea completely.,remove,tea,1
Let’s drop 1 knife.,remove,knife,1
Give me 5 robe.,add,robe,5
Make that 7 lemon.,add,lemon,7
I want the plate gone.,remove,plate,1
Put 7 paper in my cart.,add,paper,7
Get rid of 3 glasses from my order.,remove,glasses,3
Cancel 8 hat.,remove,hat,8
Drop 4 vase.,remove,vase,4
I don't need 7 bananas anymore.,remove,bananas,7
I'd like to get 9 vase.,add,vase,9
I need 8 sugar added.,add,sugar,8
Please pull out 2 scarf.,remove,scarf,2
Cancel 2 duvet.,remove,duvet,2
Please pull out 8 boots.,remove,boots,8
Get rid of 4 backpack from my order.,remove,backpack,4
I need 5 onion added.,add,onion,5
Remove 4 shelf from the basket.,remove,shelf,4
